@100,15122013,13122014,0460,IFF uit RITS                  
0,bfbi   ,00,00,D   ,0000,  ,070725,052025,Berlin Brandenburg Flughafen  
1,bgn    ,02,02,NL  ,0000,  ,007922,039015,Bergen op Zoom                
1,bh     ,02,02,D   ,0000,  ,027586,048171,Bad Bentheim                  
1,bhdv   ,02,02,NL  ,0000,  ,011948,042721,Boven-Hardinxveld             
0,bhf    ,00,00,D   ,0000,  ,070053,053297,Berlin Ostbahnhof             
0,bhg    ,00,00,NL  ,0000,  ,026758,048161,Bentheim Grens                
1,bhv    ,02,02,NL  ,0000,  ,014247,046018,Bilthoven                     
0,bischo ,00,00,A   ,0000,  ,074630,-03328,Bischofshofen                 
1,bk     ,02,02,NL  ,0000,  ,018302,032866,Beek-Elsloo                   
1,bkf    ,02,02,NL  ,0000,  ,014593,052321,Bovenkarspel Flora            
1,bkg    ,02,02,NL  ,0000,  ,014478,052310,Bovenkarspel-Grootebroek      
1,bkl    ,04,04,NL  ,0000,  ,012787,046485,Breukelen                     
1,bl     ,02,02,NL  ,0000,  ,023137,054147,Beilen                        
1,bll    ,02,02,NL  ,0000,  ,010327,049096,Bloemendaal                   
0,bluden ,00,00,A   ,0000,  ,000000,000000,Bludenz                       
1,bmn    ,02,02,NL  ,0000,  ,020712,045621,Brummen                       
1,bmr    ,02,02,NL  ,0000,  ,019323,040631,Boxmeer                       
1,bn     ,02,02,NL  ,0000,  ,024787,047980,Borne                         
1,bnc    ,02,02,NL  ,0000,  ,016885,046139,Barneveld Centrum             
1,bnk    ,02,02,NL  ,0000,  ,014187,045280,Bunnik                        
1,bnn    ,02,02,NL  ,0000,  ,016948,046365,Barneveld Noord               
0,bonn   ,00,00,D   ,0000,  ,027572,030608,Bonn Hbf                      
0,bourg  ,00,00,F   ,0000,  ,026334,-26390,Bourg-St-Maurice              
1,bp     ,02,02,NL  ,0000,  ,020555,058581,Buitenpost                    
1,br     ,02,02,NL  ,0000,  ,020848,037617,Blerick                       
0,brauns ,00,00,D   ,0000,  ,050661,048630,Braunschweig Hbf              
1,brd    ,02,02,NL  ,0000,  ,009749,042990,Barendrecht                   
1,bremen ,05,05,D   ,0000,  ,038454,057175,Bremen Hbf                    
1,bressx ,05,05,B   ,0000,  ,017082,029488,Bressoux                      
0,brig   ,00,00,CH  ,0000,  ,035557,-18364,Brig                          
1,brn    ,03,03,NL  ,0000,  ,014782,046889,Baarn                         
1,brusc  ,05,05,B   ,0000,  ,008185,031755,Brussel-Centraal              
0,brusl  ,00,00,B   ,0000,  ,009151,032345,Brussel Nat. Luchthv          
1,brusn  ,05,05,B   ,0000,  ,008245,031970,Brussel-Noord                 
1,brusz  ,08,08,B   ,0000,  ,008161,031655,Brussel-Zuid/Midi             
1,bsd    ,02,02,NL  ,0000,  ,014176,043456,Beesd                         
1,bsk    ,02,02,NL  ,0000,  ,010423,045450,Boskoop                       
1,bsmz   ,02,02,NL  ,0000,  ,013970,047528,Bussum Zuid                   
0,bspd   ,00,00,D   ,0000,  ,068422,053381,Berlin-Spandau                
1,btl    ,02,02,NL  ,0000,  ,015028,039955,Boxtel                        
1,buende ,02,02,D   ,0000,  ,037279,047298,Buende (Westf.)               
1,bv     ,02,02,NL  ,0000,  ,010527,049920,Beverwijk                     
1,bzl    ,02,02,NL  ,0000,  ,005564,038892,Kapelle-Biezelinge            
1,cas    ,03,03,NL  ,0000,  ,010562,050669,Castricum                     
0,chamb  ,00,00,F   ,0000,  ,019662,-26969,Chambery                      
0,chur   ,00,00,CH  ,0000,  ,047133,-11834,Chur                          
1,ck     ,02,02,NL  ,0000,  ,018863,041550,Cuijk                         
1,cl     ,02,02,NL  ,0000,  ,014400,043982,Culemborg                     
1,co     ,02,02,NL  ,0000,  ,024625,052037,Coevorden                     
1,cps    ,02,02,NL  ,0000,  ,009979,044094,Capelle Schollevaar           
1,cvm    ,02,02,NL  ,0000,  ,020234,032094,Chevremont                    
1,da     ,02,02,NL  ,0000,  ,023583,049544,Daarlerveen                   
1,db     ,02,02,NL  ,0000,  ,014627,045299,Driebergen-Zeist              
1,ddn    ,02,02,NL  ,0000,  ,024564,047551,Delden                        
1,ddr    ,04,04,NL  ,0000,  ,010543,042457,Dordrecht                     
1,ddrs   ,02,02,NL  ,0000,  ,010875,042393,Dordrecht Stadspolders        
1,ddzd   ,02,02,NL  ,0000,  ,010565,042262,Dordrecht Zuid                
0,decin  ,00,00,CS  ,0000,  ,077654,034774,Decin hl.n.                   
1,dei    ,02,02,NL  ,0000,  ,017779,057807,Deinum                        
1,did    ,02,02,NL  ,0000,  ,020625,043860,Didam                         
1,dl     ,02,02,NL  ,0000,  ,021424,050155,Dalfsen                       
1,dld    ,02,02,NL  ,0000,  ,014504,046133,Den Dolder                    
1,dln    ,02,02,NL  ,0000,  ,024767,052390,Dalen                         
1,dmn    ,02,02,NL  ,0000,  ,012639,048427,Diemen                        
1,dmnz   ,02,02,NL  ,0000,  ,012562,048259,Diemen Zuid                   
1,dmp    ,04,04,NL  ,0000,  ,009268,045151,Driemanspolder                
1,dn     ,02,02,NL  ,0000,  ,018286,038533,Deurne                        
0,domod  ,00,00,I   ,0000,  ,000000,000000,Domodossola                   
1,dr     ,02,02,NL  ,0000,  ,020413,045095,Dieren                        
0,dresd  ,00,00,D   ,0000,  ,073934,037238,Dresden Hbf                   
0,dresdn ,00,00,D   ,0000,  ,073998,037673,Dresden-Neustadt              
1,drh    ,02,02,NL  ,0000,  ,010415,049532,Driehuis                      
1,dron   ,02,02,NL  ,0000,  ,017767,050522,Dronten                       
1,drp    ,04,04,NL  ,0000,  ,017155,057682,Dronrijp                      
1,dt     ,02,02,NL  ,0000,  ,008424,044698,Delft                         
1,dtc    ,01,01,NL  ,0000,  ,021748,044152,Doetinchem                    
1,dtch   ,02,02,NL  ,0000,  ,021498,044155,Doetinchem De Huet            
1,dtwa   ,02,02,NL  ,0000,  ,009325,045178,Zoetermeer Delftsewallen      
1,dtz    ,02,02,NL  ,0000,  ,008477,044522,Delft Zuid                    
1,duisb  ,99,99,D   ,0000,  ,025149,038324,Duisburg Hbf                  
1,dussel ,99,99,D   ,0000,  ,025330,035990,Duesseldorf Hbf               
1,dv     ,02,02,NL  ,0000,  ,020783,047462,Deventer                      
1,dvc    ,02,02,NL  ,0000,  ,021156,047393,Deventer Colmschate           
1,dvd    ,04,04,NL  ,0000,  ,012428,048183,Duivendrecht                  
1,dvn    ,02,02,NL  ,0000,  ,019814,043962,Duiven                        
1,dvnk   ,02,02,NL  ,0000,  ,009127,046246,De Vink                       
1,dvt    ,01,01,NL  ,0000,  ,021126,047400,Deventer De Scheg             
1,dz     ,04,04,NL  ,0000,  ,025738,059523,Delfzijl                      
1,dzw    ,02,02,NL  ,0000,  ,025624,059503,Delfzijl West                 
0,eabg   ,00,00,D   ,0000,  ,029862,045362,Altenberge                    
0,eahs   ,00,00,D   ,0000,  ,026669,045607,Ahaus                         
0,ebeo   ,00,00,D   ,0000,  ,031920,040369,Boenen                        
0,ebft   ,00,00,D   ,0000,  ,028791,046393,Burgsteinfurt                 
0,ebgo   ,01,01,D   ,0000,  ,029258,046090,Borghorst (Westf)             
0,ebok   ,00,00,D   ,0000,  ,029814,041104,Bork (Westf)                  
1,ec     ,02,02,NL  ,0000,  ,018944,034578,Echt                          
0,ecmf   ,00,00,D   ,0000,  ,027719,044045,Coesfeld (Westf)              
1,ed     ,04,04,NL  ,0000,  ,017452,044891,Ede-Wageningen                
1,edc    ,02,02,NL  ,0000,  ,017429,045060,Ede Centrum                   
0,edd    ,00,00,D   ,0000,  ,030344,039977,Dortmund-Derne                
0,edkd   ,00,00,D   ,0000,  ,030225,039748,Dortmund-Kirchderne           
1,edn    ,02,02,NL  ,0000,  ,017777,030917,Eijsden                       
0,edo    ,00,00,D   ,0000,  ,029881,039414,Dortmund Hbf                  
0,edulh  ,00,00,D   ,0000,  ,028656,042832,Duelmen                       
0,eenp   ,00,00,D   ,0000,  ,029139,037018,Ennepetal (Gevelsberg)        
0,eepe   ,00,00,D   ,0000,  ,026735,046741,Epe (Westf)                   
1,egh    ,02,02,NL  ,0000,  ,020134,032246,Eygelshoven                   
1,eghm   ,02,02,NL  ,0000,  ,020220,032315,Eygelshoven Markt             
1,ehb    ,02,02,NL  ,0000,  ,015989,038458,Eindhoven Beukenlaan          
1,ehst   ,02,02,NL  ,0000,  ,016000,038377,Eindhoven Stadion             
1,ehv    ,04,04,NL  ,0000,  ,016145,038370,Eindhoven                     
0,ehw    ,00,00,D   ,0000,  ,027417,044699,Rosendahl-Holtwick            
0,ehzw   ,00,00,D   ,0000,  ,031004,039305,Holzwickede                   
1,ekz    ,04,04,NL  ,0000,  ,014827,052358,Enkhuizen                     
0,eldh   ,00,00,D   ,0000,  ,029613,042122,Luedinghausen                 
0,elet   ,00,00,D   ,0000,  ,027888,043531,Lette (Kr Coesfeld)           
0,elgd   ,00,00,D   ,0000,  ,027173,045100,Legden                        
0,elue   ,00,00,D   ,0000,  ,030336,040526,Luenen Hbf                    
0,em     ,00,00,D   ,0000,  ,021475,042766,Emmerich                      
0,emg    ,00,00,NL  ,0000,  ,020755,043500,Emmerich Grens                
1,eml    ,02,02,NL  ,0000,  ,017049,047924,Ermelo                        
1,emn    ,02,02,NL  ,0000,  ,025701,053477,Emmen                         
1,emnz   ,02,02,NL  ,0000,  ,025560,053015,Emmen Zuid                    
0,emte   ,00,00,D   ,0000,  ,028275,046545,Metelen Land                  
0,enbe   ,00,00,D   ,0000,  ,030430,045046,Muenster-Haeger               
0,enhf   ,00,00,D   ,0000,  ,030964,044646,Muenster (W) Zentrum Nord     
0,enow   ,00,00,D   ,0000,  ,029720,045640,Nordwalde                     
0,eop    ,00,00,D   ,0000,  ,027773,046970,Ochtrup                       
0,eprn   ,00,00,D   ,0000,  ,030413,040220,Preussen                      
1,es     ,04,04,NL  ,0000,  ,025770,047154,Enschede                      
0,esch   ,00,00,D   ,0000,  ,021596,031409,Eschweiler Hbf                
0,escht  ,00,00,D   ,0000,  ,021673,031424,Eschweiler Talbahnhof         
1,esd    ,02,02,NL  ,0000,  ,025416,047309,Enschede Drienerlo            
1,ese    ,02,02,NL  ,0000,  ,026186,047151,Enschede De Eschmarke         
0,eseb   ,00,00,D   ,0000,  ,029795,041361,Selm-Beifang                  
0,esem   ,00,00,D   ,0000,  ,029778,041528,Selm                          
1,esn    ,05,05,B   ,0000,  ,008996,038635,Essen (Belgie)                
0,esrt   ,00,00,D   ,0000,  ,030599,038593,Schwerte (Ruhr)               
1,est    ,03,03,NL  ,0000,  ,018717,043660,Elst                          
1,etn    ,02,02,NL  ,0000,  ,010302,039877,Etten-Leur                    
0,eun    ,00,00,D   ,0000,  ,031491,039698,Unna                          
0,eweis  ,00,00,D   ,0000,  ,022077,031536,Eschweiler-Weisweiler         
0,fdp    ,00,00,B   ,0000,  ,009233,034502,Duffel                        
0,feldh  ,00,00,D   ,0000,  ,026486,040406,Feldhausen                    
1,fffm   ,05,05,D   ,0000,  ,038940,024037,Frankfurt (M) Hbf             
1,fkb    ,02,02,NL  ,0000,  ,025212,047515,Hengelo FBK-stadion           
0,fki    ,00,00,B   ,0000,  ,009124,034976,Kontich                       
0,fkth   ,00,00,B   ,0000,  ,009095,037839,Kalmthout                     
0,flb    ,00,00,D   ,0000,  ,034759,026942,Limburg Sud                   
0,flensb ,00,00,DK  ,0000,  ,041546,076259,Flensburg                     
0,fmb    ,00,00,B   ,0000,  ,008307,034511,Boom                          
0,fmz    ,00,00,D   ,0000,  ,036089,022737,Mainz Hbf                     
1,fn     ,02,02,NL  ,0000,  ,016577,057732,Franeker                      
1,fnaf   ,05,05,D   ,0000,  ,038296,023408,Frankfurt Flughafen Fernb     
0,fnzd   ,00,00,B   ,0000,  ,008531,035696,Antwerpen-Zuid                
0,foe    ,00,00,B   ,0000,  ,008236,035533,Hoboken-Polder                
0,frp    ,00,00,B   ,0000,  ,007759,034365,Puurs                         
0,frutig ,00,00,CH  ,0000,  ,032171,-15146,Frutigen                      
0,fsv    ,00,00,B   ,0000,  ,008058,034404,Ruisbroek-Sauvegarde          
1,fvs    ,02,02,B   ,0000,  ,017679,030581,Vise                          
0,fvsg   ,00,00,NL  ,0000,  ,017785,030764,Vise Grens                    
0,fwa    ,00,00,B   ,0000,  ,009252,034264,Sint-Katelijne-Waver          
0,g      ,02,02,D   ,0000,  ,026673,047094,Gronau Westf                  
1,gbg    ,02,02,NL  ,0000,  ,024232,051442,Gramsbergen                   
1,gbr    ,02,02,NL  ,0000,  ,026337,047129,Glanerbrug                    
1,gd     ,04,04,NL  ,0000,  ,010826,044787,Gouda                         
1,gdg    ,02,02,NL  ,0000,  ,011066,044761,Gouda Goverwelle              
1,gdk    ,02,02,NL  ,0000,  ,023516,049927,Geerdijk                      
1,gdm    ,02,02,NL  ,0000,  ,014705,043268,Geldermalsen                  
1,gdr    ,01,01,NL  ,0000,  ,022117,043843,Gaanderen                     
0,geisl  ,00,00,D   ,0000,  ,048358,007955,Geislingen                    
1,gerp   ,02,02,NL  ,0000,  ,023485,058061,Groningen Europapark          
1,gk     ,02,02,NL  ,0000,  ,021657,058586,Grijpskerk                    
0,gkt    ,00,00,B   ,0000,  ,009096,037714,Kijkuit                       
1,gln    ,02,02,NL  ,0000,  ,018704,033096,Geleen Oost                   
0,gmd    ,00,00,B   ,0000,  ,008925,035520,Mortsel-Deurnesteenweg        
0,gmog   ,00,00,B   ,0000,  ,008984,035392,Mortsel-Oude God              
1,gn     ,04,04,NL  ,0000,  ,023360,058112,Groningen                     
1,gnd    ,02,02,NL  ,0000,  ,011695,042700,Hardinxveld-Giessendam        
1,gnn    ,02,02,NL  ,0000,  ,023307,058325,Groningen Noord               
1,go     ,02,02,NL  ,0000,  ,023690,047204,Goor                          
0,goppen ,00,00,CH  ,0000,  ,033748,-17819,Goppenstein                   
1,gp     ,01,01,NL  ,0000,  ,016638,038123,Geldrop                       
1,gr     ,02,02,NL  ,0000,  ,012612,042732,Gorinchem                     
1,gs     ,02,02,NL  ,0000,  ,005109,039099,Goes                          
1,gv     ,04,04,NL  ,0000,  ,008201,045409,Den Haag HS                   
1,gvc    ,05,05,NL  ,0000,  ,008212,045531,Den Haag Centraal             
1,gvm    ,04,04,NL  ,0000,  ,008528,045637,Den Haag Mariahoeve           
1,gvmw   ,04,04,NL  ,0000,  ,008104,045235,Den Haag Moerwijk             
1,gw     ,02,02,NL  ,0000,  ,018415,056712,Grou-Jirnsum                  
0,gwd    ,00,00,B   ,0000,  ,009064,038252,Wildert                       
1,gz     ,02,02,NL  ,0000,  ,012294,039956,Gilze-Rijen                   
1,had    ,02,02,NL  ,0000,  ,010187,048601,Heemstede-Aerdenhout          
0,hagen  ,00,00,D   ,0000,  ,029931,037676,Hagen Hbf                     
0,halle  ,00,00,D   ,0000,  ,061307,040837,Halle (Saale) Hbf             
0,hamh   ,00,00,D   ,0000,  ,046105,062836,Hamburg Hbf                   
1,hamm   ,05,05,D   ,0000,  ,032240,041270,Hamm (Westf.)                 
1,hann   ,05,05,D   ,0000,  ,045134,049656,Hannover Hbf                  
1,harw   ,15,15,GB  ,0001,  ,-12748,044671,Harwich International         
1,hb     ,02,02,NL  ,0000,  ,019319,032414,Hoensbroek                    
1,hbzm   ,02,02,NL  ,0000,  ,011526,042564,Hardinxveld Blauwe Zoom       
1,hd     ,02,02,NL  ,0000,  ,017086,048332,Harderwijk                    
1,hdb    ,02,02,NL  ,0000,  ,023909,051014,Hardenberg                    
1,hde    ,02,02,NL  ,0000,  ,018936,049137,Harde ('t)                    
1,hdg    ,02,02,NL  ,0000,  ,019156,058149,Hurdegaryp                    
1,hdr    ,02,02,NL  ,0000,  ,011290,055239,Den Helder                    
1,hdrh   ,01,01,NL  ,0000,  ,011300,055300,Den Helder Haven              
1,hdrz   ,02,02,NL  ,0000,  ,011312,054972,Den Helder Zuid               
1,hfd    ,02,02,NL  ,0000,  ,010797,047849,Hoofddorp                     
1,hgl    ,02,02,NL  ,0000,  ,025101,047584,Hengelo                       
1,hglg   ,02,02,NL  ,0000,  ,024962,047574,Hengelo Gezondheidspark       
1,hglo   ,02,02,NL  ,0000,  ,025283,047666,Hengelo Oost                  
1,hgv    ,02,02,NL  ,0000,  ,022832,052791,Hoogeveen                     
1,hgz    ,02,02,NL  ,0000,  ,024754,057568,Hoogezand-Sappemeer           
1,hil    ,02,02,NL  ,0000,  ,009899,047973,Hillegom                      
1,hk     ,02,02,NL  ,0000,  ,010735,050099,Heemskerk                     
1,hks    ,02,02,NL  ,0000,  ,014115,052258,Hoogkarspel                   
1,hld    ,19,19,NL  ,0000,  ,006846,044384,Hoek van Holland Haven        
1,hlds   ,02,02,NL  ,0000,  ,006790,044448,Hoek van Holland Strand       
1,hlg    ,02,02,NL  ,0000,  ,015754,057597,Harlingen                     
1,hlgh   ,08,08,NL  ,0000,  ,015661,057647,Harlingen Haven               
1,hlm    ,04,04,NL  ,0000,  ,010403,048918,Haarlem                       
1,hlms   ,02,02,NL  ,0000,  ,010625,048859,Haarlem Spaarnwoude           
1,hlo    ,04,04,NL  ,0000,  ,010851,051273,Heiloo                        
1,hm     ,03,03,NL  ,0000,  ,017407,038746,Helmond                       
1,hmbh   ,02,02,NL  ,0000,  ,017677,038696,Helmond Brouwhuis             
1,hmbv   ,01,01,NL  ,0000,  ,017040,038596,Helmond Brandevoort           
1,hmh    ,02,02,NL  ,0000,  ,017193,038657,Helmond 't Hout               
1,hmn    ,02,02,NL  ,0000,  ,017471,043712,Hemmen-Dodewaard              
1,hn     ,03,03,NL  ,0000,  ,013249,051756,Hoorn                         
1,hnk    ,02,02,NL  ,0000,  ,013453,051845,Hoorn Kersenboogerd           
1,hno    ,02,02,NL  ,0000,  ,021174,049361,Heino                         
1,hnp    ,02,02,NL  ,0000,  ,015741,055105,Hindeloopen                   
1,hon    ,02,02,NL  ,0000,  ,022557,047785,Holten                        
0,hopf   ,00,00,A   ,0000,  ,066656,-03852,Hopfgarten                    
1,hor    ,02,02,NL  ,0000,  ,014077,046557,Hollandsche Rading            
1,hr     ,02,02,NL  ,0000,  ,019050,055276,Heerenveen                    
1,hrl    ,04,04,NL  ,0000,  ,019639,032248,Heerlen                       
1,hrlk   ,02,02,NL  ,0000,  ,019800,032254,Heerlen De Kissel             
1,hrlw   ,02,02,NL  ,0000,  ,019472,032313,Heerlen Woonboulevard         
1,hrn    ,02,02,NL  ,0000,  ,023730,057717,Haren                         
1,hrt    ,02,02,NL  ,0000,  ,020053,038220,Horst-Sevenum                 
1,hry    ,02,02,NL  ,0000,  ,019243,054994,Heerenveen IJsstadion         
1,ht     ,04,04,NL  ,0000,  ,014861,041131,Hertogenbosch ('s)            
1,htn    ,02,02,NL  ,0000,  ,013996,044962,Houten                        
1,htnc   ,02,02,NL  ,0000,  ,014074,044768,Houten Castellum              
1,hto    ,02,02,NL  ,0000,  ,015025,041245,Hertogenb ('s) Oost           
1,hvl    ,02,02,NL  ,0000,  ,016000,046358,Hoevelaken                    
1,hvs    ,03,03,NL  ,0000,  ,014093,047094,Hilversum                     
1,hvsm   ,02,02,NL  ,0000,  ,014044,047231,Hilversum Media Park          
1,hvsn   ,02,02,NL  ,0000,  ,014044,047231,Hilversum Noord               
1,hvsp   ,02,02,NL  ,0000,  ,014134,046983,Hilversum Sportpark           
1,hwd    ,04,04,NL  ,0000,  ,011691,052050,Heerhugowaard                 
0,hwob   ,00,00,D   ,0000,  ,052210,050722,Wolfsburg                     
1,hwzb   ,02,02,NL  ,0000,  ,011170,048872,Halfweg-Zwanenburg            
1,hz     ,02,02,D   ,0000,  ,020479,032036,Herzogenrath                  
1,hze    ,02,02,NL  ,0000,  ,016770,037736,Heeze                         
1,ijt    ,02,02,NL  ,0000,  ,017036,055866,IJlst                         
0,innsb  ,00,00,A   ,0000,  ,061039,-06303,Innsbruck Hbf                 
0,intero ,00,00,CH  ,0000,  ,034523,-14199,Interlaken Ost                
0,jenbac ,00,00,A   ,0000,  ,063769,-04688,Jenbach                       
0,kander ,00,00,CH  ,0000,  ,033071,-16425,Kandersteg                    
0,karlsr ,00,00,D   ,0000,  ,037562,011573,Karlsruhe Hbf                 
1,kbd    ,02,02,NL  ,0000,  ,006670,038343,Krabbendijke                  
1,kbk    ,02,02,NL  ,0000,  ,020270,046575,Klarenbeek                    
0,kboi   ,00,00,D   ,0000,  ,021691,036539,Boisheim                      
0,kbry   ,00,00,D   ,0000,  ,021448,036769,Breyell                       
1,kbw    ,02,02,NL  ,0000,  ,011549,049685,Koog Bloemwijk                
1,kdr    ,01,01,D   ,0000,  ,023322,031385,Dueren                        
0,kdul   ,00,00,D   ,0000,  ,022142,036351,Duelken                       
0,kirchb ,00,00,A   ,0000,  ,067774,-03661,Kirchberg in Tirol            
0,kitzb  ,00,00,A   ,0000,  ,068338,-03539,Kitzbuehel                    
0,kkd    ,00,00,D   ,0000,  ,026758,032819,Koeln Deutz                   
1,kkdgl  ,07,07,D   ,0000,  ,026656,032918,Koeln-Deutz Gleis 11-12       
0,kko    ,00,00,D   ,0000,  ,031169,026464,Koblenz Hbf                   
1,klp    ,03,03,NL  ,0000,  ,016777,045085,Veenendaal-De Klomp           
1,kma    ,02,02,NL  ,0000,  ,011198,050100,Krommenie-Assendelft          
0,kmb    ,00,00,D   ,0000,  ,032821,027560,Montabaur                     
1,kmr    ,02,02,NL  ,0000,  ,019042,031977,Klimmen-Ransdaal              
1,kmw    ,02,02,NL  ,0000,  ,015658,054619,Koudum-Molkwerum              
1,kn     ,04,04,D   ,0000,  ,021184,037120,Kaldenkirchen                 
0,koben  ,00,00,DK  ,0000,  ,060436,087779,K›benhavn Hovedb.             
0,kohl   ,00,00,D   ,0000,  ,020342,031599,Kohlscheid                    
0,kold   ,00,00,DK  ,0000,  ,041326,084235,Kolding                       
0,koln   ,08,08,D   ,0000,  ,026716,032820,Koeln Hbf                     
0,kolne  ,00,00,D   ,0000,  ,026262,033023,Koeln-Ehrenfeld               
0,konin  ,00,00,PL  ,0000,  ,103077,054855,Konin                         
1,kpn    ,02,02,NL  ,0000,  ,019125,050815,Kampen                        
1,kpnz   ,02,02,NL  ,0000,  ,019068,050515,Kampen Zuid                   
